4,Germany,10/5/2004,9,0.88,3.277310924,1.735453675,2.763070418,0.022471014,0.326693969
4,Germany,10/5/2004,10,0.88,4.736385307,0.980743179,0.888943759,0.964474928,0.053452827
4,Germany,10/5/2004,11,0.88,1.770599479,1.845313322,5.127978665,0.61787162,0.199236914
4,Germany,10/5/2004,12,0,7.920071596,0,0,0,0.117928404
4,Germany,10/5/2004,13,0,0,4.798930377,0,0,1.574069623
4,Germany,10/5/2004,14,0,0,0,7.060287967,0,0.519712033
4,Germany,10/5/2004,15,0,0,0,0,2.957733648,1.454266352
4,Germany,10/5/2004,16,0.64,6.467494253,0.065328225,1.319346105,0.566651341,0.477180077
4,Germany,10/5/2004,17,0.64,3.743354393,2.374542942,1.999360316,0.15007305,0.314669299
4,Germany,10/5/2004,18,0.64,2.198956016,0.404607907,3.123774089,0.066596954,1.548065035
4,Germany,10/5/2004,19,0.64,2.810918949,0.292205702,0.887855785,1.966769145,0.744250419
4,Germany,10/5/2004,20,1,4.709283136,0.526601341,1.803806086,0.340587932,0.239721506
4,Germany,10/5/2004,21,0.88,4.652300132,0.655028521,0.882957145,0.210887231,0.880826971
4,Germany,10/5/2004,22,0.88,5.809810562,0.192158424,1.492209556,0.034455993,0.376365465
4,Germany,10/5/2004,23,0.88,7.236624612,0.28584429,0.175079628,0.110764662,0.253686808
4,Germany,10/5/2004,24,0.88,2.064054715,1.509598756,3.297164767,0.09462715,0.168554611
4,Germany,10/5/2004,25,0.88,2.900799727,3.028400888,1.266087075,1.084609869,0.024102442
4,Germany,10/5/2004,26,0.88,3.628503856,1.728852001,1.952282042,0.294927653,0.507434447
4,Germany,10/5/2004,27,0,6.614057302,0,0,0,0.842942698
4,Germany,10/5/2004,28,0,0,5.179778623,0,0,1.113221377
4,Germany,10/5/2004,29,0,0,0,7.403021687,0,0.955978313
4,Germany,10/5/2004,30,0,0,0,0,4.381274725,0.498725275
5,Germany,19/05/2005,1,0.64,2.221230429,0.033948937,0.921471139,0.460735569,0.092147114
5,Germany,19/05/2005,2,0.64,2.63094702,0.447439969,0.936641003,0.369883708,0.274429848
5,Germany,19/05/2005,3,0.64,0.448052047,0.661149971,3.868546939,0.027320247,0.295058665
5,Germany,19/05/2005,4,0.64,1.066984743,0.361050393,1.201705039,0.770600093,0.749044845
5,Germany,19/05/2005,5,1,2.908007112,0.099845738,0.680199089,0.093605379,0.380661875
5,Germany,19/05/2005,6,0.88,2.577246116,0.116001293,0.842270257,0.262263793,0.211828448
5,Germany,19/05/2005,7,0.88,3.146848815,0,0.870011143,0.154257295,0.203619629
5,Germany,19/05/2005,8,0.88,2.814126738,0.16687544,0.970911651,0.33375088,0.781280469
5,Germany,19/05/2005,9,0.88,0.841354965,0.594641855,3.181966522,0.145497475,0.170801384
5,Germany,19/05/2005,10,0.88,1.169951075,0.174075766,1.777192117,0.680109967,0.566758306
5,Germany,19/05/2005,11,0.88,1.791194141,0.188150645,1.975581773,0.267173916,0.353723213
5,Germany,19/05/2005,12,0,2.666198257,0,0,0,0.459689355
5,Germany,19/05/2005,13,0,0,1.097700541,0,0,2.419103087
5,Germany,19/05/2005,14,0,0,0,3.573433553,0,0.943453251
5,Germany,19/05/2005,15,0,0,0,0,1.834764233,2.171462988
5,Germany,19/05/2005,16,0.64,2.149023142,0.055818783,0.580515342,0.206529497,0.49120529
